id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,es_devolucion
Order_11075,User_1561,2025-02-14,Colombia,Mobile,Social,Jacket-Winter-M,Moda,1.0,313.52,5.0,308.52,False
Order_11076,User_7793,2025-04-04,Colombia,Mobile,Social,Jacket-Winter-M,Moda,2.0,58.64,0.0,117.29,False
Order_11077,User_5308,2025-05-09,Colombia,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,343.32,0.0,343.32,False
Order_11078,User_1920,2025-03-07,Argentina,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,95.09,15.0,80.09,False
Order_11079,User_3092,2025-03-29,Argentina,Mobile,Social,Blender-Xl-Red,Hogar,2.0,40.19,5.0,75.38,False
Order_11080,User_2424,2025-06-12,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,91.07,0.0,182.14,False
Order_11081,User_2446,2025-01-25,Colombia,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,311.96,5.0,618.93,False
Order_11082,User_1311,2025-03-26,Argentina,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,67.06,15.0,119.13,False
Order_11083,User_3136,2025-04-06,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,285.81,0.0,571.61,False
Order_11084,User_1462,2025-06-08,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,88.13,5.0,83.13,False
Order_11085,User_137,2025-02-08,Mexico,Desktop,Social,Phone-Pro-128Gb,Electronica,2.0,427.89,15.0,840.77,False
Order_11086,User_190,2025-02-07,Argentina,Desktop,Social,Sneakers-Urban-42,Moda,2.0,467.88,10.0,925.77,False
Order_11087,User_3731,2025-04-06,Argentina,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,120.92,0.0,241.85,False
Order_11088,User_5951,2025-01-05,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,361.34,5.0,356.34,False
Order_11089,User_5293,2025-06-22,Colombia,Mobile,Social,Jacket-Winter-M,Moda,1.0,174.01,5.0,169.01,False
Order_11090,User_7709,2025-03-30,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,175.14,5.0,170.14,False
Order_11091,User_357,2025-06-03,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,463.04,10.0,453.04,False
Order_11092,User_2622,2025-05-05,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,71.87,10.0,61.87,False
Order_11093,User_4980,2025-05-09,Argentina,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,358.36,10.0,706.73,False
Order_11094,User_3795,2025-04-15,Colombia,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,296.09,0.0,592.18,False
Order_11095,User_7585,2025-02-09,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,239.58,5.0,474.17,False
Order_11096,User_2587,2025-05-16,Colombia,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,279.56,10.0,549.13,False
Order_11097,User_1086,2025-03-09,Colombia,Mobile,Social,Sneakers-Urban-42,Moda,1.0,105.11,0.0,105.11,False
Order_11098,User_350,2025-01-31,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,2.0,64.64,15.0,114.29,False
Order_11099,User_1240,2025-04-16,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,132.23,0.0,132.23,False
Order_11100,User_3626,2025-02-24,Mexico,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,155.79,5.0,150.79,False
Order_11101,User_1583,2025-06-17,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,472.89,0.0,945.78,False
Order_11102,User_2326,2025-06-13,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,2.0,146.18,10.0,282.35,False
Order_11103,User_2005,2025-01-01,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,85.92,0.0,171.85,False
Order_11104,User_3470,2025-04-30,Argentina,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,53.68,0.0,53.68,False
Order_11105,User_7499,2025-04-13,Colombia,Mobile,Social,Jacket-Winter-M,Moda,2.0,43.41,0.0,86.81,False
Order_11106,User_2378,2025-04-24,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,2.0,234.53,10.0,459.07,False
Order_11107,User_4149,2025-01-25,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,361.13,15.0,707.25,False
Order_11108,User_4600,2025-05-07,Mexico,Mobile,Organic,Jacket-Winter-M,Moda,2.0,302.49,10.0,594.98,False
Order_11109,User_989,2025-05-06,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,181.34,0.0,181.34,False
Order_11110,User_818,2025-06-27,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,152.86,0.0,152.86,False
Order_11111,User_4379,2025-03-16,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,215.98,5.0,210.98,False
Order_11112,User_3635,2025-03-31,Colombia,Mobile,Social,Blender-Xl-Red,Hogar,2.0,221.97,0.0,443.94,False
Order_11113,User_2998,2025-05-27,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,369.74,5.0,364.74,False
Order_11114,User_5692,2025-01-11,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,269.67,0.0,269.67,False
Order_11115,User_642,2025-02-25,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,172.58,10.0,162.58,False
Order_11116,User_2400,2025-03-14,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,77.22,5.0,149.45,False
Order_11117,User_6709,2025-04-14,Colombia,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,423.48,0.0,423.48,False
Order_11118,User_4072,2025-04-29,Colombia,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,435.95,0.0,871.89,False
Order_11119,User_1902,2025-06-05,Colombia,Desktop,Social,Jacket-Winter-M,Moda,2.0,139.23,5.0,273.45,False
Order_11120,User_7252,2025-01-26,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,2.0,104.38,10.0,198.76,False
Order_11121,User_4671,2025-04-28,Colombia,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,315.14,5.0,310.14,False
Order_11122,User_2606,2025-06-23,Mexico,Desktop,Social,Blender-Xl-Red,Hogar,2.0,181.73,15.0,348.45,False
Order_11123,User_3708,2025-01-11,Argentina,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,64.91,0.0,64.91,False
Order_11124,User_1385,2025-04-23,Mexico,Mobile,Social,Jacket-Winter-M,Moda,1.0,361.08,5.0,356.08,False
Order_11125,User_4115,2025-04-09,Argentina,Desktop,Organic,Jacket-Winter-M,Moda,1.0,408.1,0.0,408.1,False
Order_11126,User_4172,2025-06-15,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,350.71,0.0,701.42,False
Order_11127,User_7776,2025-01-09,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,371.37,15.0,727.75,False
Order_11128,User_4111,2025-04-21,Mexico,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,447.7,0.0,895.4,False
Order_11129,User_6878,2025-02-15,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,225.11,10.0,215.11,False
Order_11130,User_2354,2025-03-22,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,461.33,5.0,917.67,False
Order_11131,User_3028,2025-01-26,Colombia,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,353.29,15.0,691.58,False
Order_11132,User_6501,2025-06-30,Mexico,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,85.7,5.0,166.4,False
Order_11133,User_4293,2025-04-04,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,348.96,5.0,692.93,False
Order_11134,User_5452,2025-03-02,Argentina,Mobile,Social,Blender-Xl-Red,Hogar,1.0,89.14,10.0,79.14,False
Order_11135,User_2751,2025-05-30,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,2.0,429.96,10.0,849.93,False
Order_11136,User_5294,2025-04-13,Colombia,Desktop,Organic,Phone-Pro-128Gb,Electronica,1.0,129.14,0.0,129.14,False
Order_11137,User_4104,2025-04-01,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,454.44,15.0,439.44,False
Order_11138,User_4618,2025-04-20,Argentina,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,359.13,0.0,359.13,False
Order_11139,User_3001,2025-03-03,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,233.15,0.0,466.3,False
Order_11140,User_2018,2025-06-22,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,409.24,0.0,409.24,False
Order_11141,User_2457,2025-06-30,Colombia,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,327.2,0.0,654.4,False
Order_11142,User_2496,2025-04-15,Colombia,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,377.05,0.0,377.05,False
Order_11143,User_5690,2025-01-15,Argentina,Desktop,Organic,Phone-Pro-128Gb,Electronica,1.0,45.15,0.0,45.15,False
Order_11144,User_4229,2025-02-04,Colombia,Desktop,Social,Blender-Xl-Red,Hogar,2.0,184.78,5.0,364.55,False
Order_11145,User_3179,2025-02-24,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,370.71,0.0,370.71,False
Order_11146,User_1887,2025-01-22,Argentina,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,312.83,5.0,620.66,False
Order_11147,User_7294,2025-03-01,Argentina,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,353.18,0.0,706.36,False
Order_11148,User_7599,2025-01-28,Argentina,Mobile,Organic,Tablet-Standard-64Gb,Electronica,1.0,130.62,0.0,130.62,False
Order_11149,User_2568,2025-06-06,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,331.51,0.0,663.01,False
Order_11150,User_7880,2025-03-11,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,1.0,303.93,0.0,303.93,False
Order_11151,User_4635,2025-06-04,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,21.48,0.0,21.48,False
Order_11152,User_2774,2025-03-21,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,434.23,0.0,434.23,False
Order_11153,User_6553,2025-06-12,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,434.43,0.0,868.86,False
Order_11154,User_7459,2025-06-07,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,494.5,5.0,489.5,False
Order_11155,User_5147,2025-04-14,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,489.48,0.0,489.48,False
Order_11156,User_7426,2025-02-27,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,169.04,5.0,164.04,False
Order_11157,User_7028,2025-05-26,Argentina,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,473.55,0.0,473.55,False
Order_11158,User_1708,2025-01-17,Argentina,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,151.75,10.0,293.51,False
Order_11159,User_2872,2025-03-10,Colombia,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,245.92,0.0,491.84,False
Order_11160,User_532,2025-01-06,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,48.46,0.0,96.93,False
Order_11161,User_4868,2025-06-20,Argentina,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,49.11,5.0,93.22,False
Order_11162,User_3021,2025-01-14,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,143.82,0.0,143.82,False
Order_11163,User_3437,2025-06-22,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,423.4,0.0,846.8,False
Order_11164,User_7849,2025-04-04,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,393.16,15.0,378.16,False
Order_11165,User_6956,2025-04-22,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,50.02,0.0,100.05,False
Order_11166,User_2921,2025-05-24,Colombia,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,480.1,0.0,480.1,False
Order_11167,User_404,2025-04-10,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,124.47,0.0,124.47,False
Order_11168,User_6197,2025-05-12,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,402.78,0.0,402.78,False
Order_11169,User_2795,2025-03-29,Argentina,Desktop,Social,Blender-Xl-Red,Hogar,1.0,245.16,0.0,245.16,False
Order_11170,User_694,2025-06-21,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,2.0,499.11,0.0,998.21,False
Order_11171,User_6262,2025-05-01,Argentina,Mobile,Organic,Jacket-Winter-M,Moda,2.0,272.57,0.0,545.14,False
Order_11172,User_730,2025-03-09,Colombia,Desktop,Social,Jacket-Winter-M,Moda,2.0,348.39,10.0,686.77,False
Order_11173,User_7656,2025-01-18,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,1.0,312.48,15.0,297.48,False
Order_11174,User_4095,2025-05-10,Argentina,Desktop,Social,Blender-Xl-Red,Hogar,2.0,407.68,0.0,815.37,False
Order_11175,User_35,2025-05-14,Mexico,Desktop,Social,Jacket-Winter-M,Moda,1.0,479.52,0.0,479.52,False
Order_11176,User_7668,2025-05-30,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,76.59,10.0,66.59,False
Order_11177,User_5660,2025-02-02,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,77.71,15.0,140.41,False
Order_11178,User_1389,2025-02-20,Mexico,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,99.31,0.0,99.31,False
Order_11179,User_3203,2025-02-12,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,235.04,0.0,470.08,False
Order_11180,User_7360,2025-06-10,Argentina,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,50.1,0.0,50.1,False
Order_11181,User_5712,2025-03-24,Argentina,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,291.7,0.0,583.39,False
Order_11182,User_4913,2025-04-07,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,37.01,0.0,74.02,False
Order_11183,User_343,2025-01-28,Argentina,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,227.69,15.0,440.38,False
Order_11184,User_7995,2025-06-14,Argentina,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,88.7,10.0,167.41,False
Order_11185,User_5295,2025-02-07,Mexico,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,1.0,145.95,0.0,145.95,False
Order_11186,User_3094,2025-06-08,Colombia,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,189.4,5.0,184.4,False
Order_11187,User_3137,2025-04-11,Mexico,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,126.49,0.0,126.49,False
Order_11188,User_5454,2025-03-23,Colombia,Desktop,Organic,Phone-Pro-128Gb,Electronica,1.0,349.49,0.0,349.49,False
Order_11189,User_6301,2025-03-09,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,85.67,10.0,75.67,False
Order_11190,User_2034,2025-03-11,Colombia,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,493.44,10.0,483.44,False
Order_11191,User_6733,2025-04-06,Mexico,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,1.0,243.21,0.0,243.21,False
Order_11192,User_2649,2025-02-16,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,346.67,5.0,688.34,False
Order_11193,User_7590,2025-03-23,Colombia,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,2.0,76.15,0.0,152.3,False
Order_11194,User_2489,2025-01-20,Mexico,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,323.73,0.0,647.46,False
Order_11195,User_1033,2025-01-25,Colombia,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,313.02,10.0,616.03,False
Order_11196,User_3846,2025-06-26,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,2.0,349.89,5.0,694.78,False
Order_11197,User_3704,2025-06-28,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,94.8,0.0,189.6,False
Order_11198,User_1810,2025-02-24,Colombia,Desktop,Social,Jacket-Winter-M,Moda,2.0,463.32,0.0,926.64,False
Order_11199,User_5787,2025-04-26,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,57.87,10.0,105.74,False
Order_11200,User_5056,2025-01-05,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,422.61,15.0,407.61,False
Order_11201,User_1658,2025-02-06,Mexico,Desktop,Social,Jacket-Winter-M,Moda,2.0,180.61,10.0,351.22,False
Order_11202,User_2106,2025-05-22,Mexico,Mobile,Social,Jacket-Winter-M,Moda,2.0,225.23,5.0,445.46,False
Order_11203,User_3131,2025-06-14,Argentina,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,174.19,0.0,174.19,False
Order_11204,User_4311,2025-06-26,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,51.74,0.0,103.49,False
Order_11205,User_3589,2025-04-24,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,292.24,5.0,579.47,False
Order_11206,User_1186,2025-04-20,Colombia,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,462.7,0.0,462.7,False
Order_11207,User_7832,2025-01-26,Colombia,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,405.9,5.0,806.81,False
Order_11208,User_2,2025-03-13,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,262.82,0.0,525.63,False
Order_11209,User_411,2025-01-21,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,48.0,0.0,96.0,False
Order_11210,User_3416,2025-06-21,Colombia,Mobile,Social,Sneakers-Urban-42,Moda,2.0,153.65,0.0,307.3,False
Order_11211,User_2766,2025-01-08,Argentina,Desktop,Social,Blender-Xl-Red,Hogar,1.0,324.81,5.0,319.81,False
Order_11212,User_2330,2025-03-08,Mexico,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,275.06,0.0,550.12,False
Order_11213,User_7950,2025-03-04,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,49.88,0.0,99.76,False
Order_11214,User_7234,2025-03-24,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,411.59,0.0,411.59,False
Order_11215,User_7872,2025-01-16,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,100.3,0.0,200.59,False
Order_11216,User_19,2025-01-29,Colombia,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,379.14,0.0,379.14,False
Order_11217,User_2944,2025-02-13,Mexico,Desktop,Social,Jacket-Winter-M,Moda,2.0,285.65,10.0,561.3,False
Order_11218,User_1812,2025-04-10,Mexico,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,480.33,0.0,480.33,False
Order_11219,User_7613,2025-01-01,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,172.32,0.0,344.64,False
Order_11220,User_3626,2025-04-12,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,26.45,15.0,11.45,False
Order_11221,User_2285,2025-04-30,Argentina,Mobile,Social,Jacket-Winter-M,Moda,2.0,159.5,0.0,319.01,False
Order_11222,User_1906,2025-01-12,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,344.8,15.0,329.8,False
Order_11223,User_6706,2025-01-03,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,452.5,5.0,447.5,False
Order_11224,User_597,2025-06-19,Colombia,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,379.92,5.0,754.85,False
Order_11225,User_3996,2025-04-22,Colombia,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,438.23,0.0,438.23,False
Order_11226,User_5808,2025-05-20,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,172.66,10.0,162.66,False
Order_11227,User_109,2025-04-30,Colombia,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,216.94,0.0,216.94,False
Order_11228,User_3063,2025-06-04,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,388.59,15.0,373.59,False
Order_11229,User_1752,2025-05-04,Mexico,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,422.17,10.0,834.33,False
Order_11230,User_333,2025-05-04,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,468.51,0.0,468.51,False
Order_11231,User_7990,2025-01-17,Argentina,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,145.59,5.0,286.19,False
Order_11232,User_7036,2025-02-17,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,345.25,0.0,345.25,False
Order_11233,User_4127,2025-05-08,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,21.81,0.0,21.81,False
Order_11234,User_961,2025-03-14,Colombia,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,24.84,5.0,19.84,False
Order_11235,User_2426,2025-05-13,Colombia,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,426.79,10.0,843.58,False
Order_11236,User_6347,2025-01-13,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,485.06,0.0,970.12,False
Order_11237,User_5575,2025-01-27,Argentina,Mobile,Social,Blender-Xl-Red,Hogar,2.0,177.82,0.0,355.64,False
Order_11238,User_4221,2025-05-28,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,177.75,15.0,340.49,False
Order_11239,User_1476,2025-02-27,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,401.38,0.0,401.38,False
Order_11240,User_2064,2025-06-21,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,64.05,15.0,113.11,False
Order_11241,User_7232,2025-03-18,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,257.57,0.0,257.57,False
Order_11242,User_808,2025-04-13,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,458.6,0.0,917.21,False
Order_11243,User_7920,2025-04-20,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,498.78,10.0,987.56,False
Order_11244,User_2830,2025-01-28,Colombia,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,31.86,5.0,26.86,False
Order_11245,User_5814,2025-01-22,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,236.18,10.0,462.36,False
Order_11246,User_4272,2025-03-24,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,218.92,0.0,218.92,False
Order_11247,User_2300,2025-06-25,Colombia,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,363.78,0.0,363.78,False
Order_11248,User_667,2025-06-05,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,237.76,0.0,237.76,False
Order_11249,User_1314,2025-04-10,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,29.16,0.0,58.32,False
Order_11250,User_2581,2025-03-06,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,1.0,236.07,10.0,226.07,False
Order_11251,User_6152,2025-05-26,Argentina,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,234.12,5.0,229.12,False
Order_11252,User_1085,2025-05-25,Argentina,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,232.08,15.0,217.08,False
Order_11253,User_127,2025-05-05,Argentina,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,434.42,10.0,424.42,False
Order_11254,User_2258,2025-02-28,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,184.49,10.0,174.49,False
Order_11255,User_7389,2025-03-28,Argentina,Desktop,Social,Sneakers-Urban-42,Moda,2.0,498.1,5.0,991.2,False
Order_11256,User_1113,2025-01-30,Argentina,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,208.21,15.0,401.43,False
Order_11257,User_2766,2025-06-02,Argentina,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,173.56,0.0,347.12,False
Order_11258,User_935,2025-01-14,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,40.59,10.0,30.59,False
Order_11259,User_4857,2025-01-18,Colombia,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,340.22,5.0,335.22,False
Order_11260,User_6227,2025-04-06,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,2.0,240.26,10.0,470.52,False
Order_11261,User_3422,2025-01-26,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,252.97,15.0,490.95,False
Order_11262,User_1531,2025-05-20,Argentina,Desktop,Organic,Jacket-Winter-M,Moda,1.0,223.77,10.0,213.77,False
Order_11263,User_619,2025-04-11,Mexico,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,117.47,15.0,102.47,False
Order_11264,User_2020,2025-01-03,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,107.0,0.0,214.01,False
Order_11265,User_60,2025-02-14,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,83.68,15.0,152.36,False
Order_11266,User_1670,2025-03-27,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,2.0,449.78,5.0,894.57,False
Order_11267,User_4555,2025-01-18,Argentina,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,20.63,10.0,10.63,False
Order_11268,User_1634,2025-06-13,Mexico,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,467.79,10.0,925.57,False
Order_11269,User_2835,2025-02-05,Mexico,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,411.67,0.0,411.67,False
Order_11270,User_338,2025-03-29,Argentina,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,404.96,10.0,394.96,False
Order_11271,User_421,2025-04-13,Mexico,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,20.67,15.0,26.35,False
Order_11272,User_2138,2025-02-05,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,293.06,0.0,586.13,False
Order_11273,User_1573,2025-04-19,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,60.39,0.0,120.79,False
Order_11274,User_7469,2025-01-07,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,305.13,0.0,610.26,False
Order_11275,User_3639,2025-05-11,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,50.91,5.0,45.91,False
Order_11276,User_2927,2025-03-12,Argentina,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,431.32,10.0,852.63,False
Order_11277,User_2710,2025-02-06,Mexico,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,440.76,10.0,430.76,False
Order_11278,User_588,2025-06-04,Mexico,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,30.75,0.0,61.49,False
Order_11279,User_2271,2025-04-05,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,357.62,0.0,357.62,False
